driveruuid,week_date,supply_hours,trip_hours
e29004a4-9a76-4921-bb93-316ec9072f48,8/22/2022,53.36666,28.73333
01dd1974-3fbc-4e03-aa2b-76e7b87c7f5c,8/22/2022,67.9,36.88333
a4928b3f-3491-403e-b305-3d18c296e6ca,8/22/2022,48.85,26.08333
763732be-cd9a-45d0-9041-0fcfb517b5c2,8/22/2022,60.56666,30.51666
6cb75488-7eea-4164-a8ab-53721e1c519f,8/22/2022,83.66666,50.51666
24ef01d1-e9b7-41d0-b9a1-54c47ba3f143,8/22/2022,35.13333,17.48333
0e6eb0ef-927c-4692-bbd6-33926f5bc7b0,8/22/2022,55.55,27.53333
d39af1bf-c21b-4302-976f-c44357efa4eb,8/22/2022,69.78333,36.96666
bf14923a-4e01-4a2c-9e72-19b58dd744fa,8/22/2022,67.05,36.58333
9d2f3afa-a407-4959-b993-18a8bab08d7e,8/22/2022,84.4,51.35
a3e5e494-0341-45a0-9b89-e01c21da934b,8/22/2022,67.86666,38.01666
18db3e91-8d20-4ba3-8853-8e96173ef6fe,8/22/2022,80.08333,45.86666
f151bf1a-a360-40fd-a870-ff93e35ab1dc,8/22/2022,25.78333,15.1
dc3b1773-4a7e-4b2a-ad95-e7ca3f4a7127,8/22/2022,85.33333,44.36666
1a6c2899-2176-4ee8-a281-d5fa2857f0b1,8/22/2022,9.91666,4.9
61d8696a-8cad-4fce-b7e9-25d79febe30d,8/22/2022,66.46666,35.93333
01401f8e-c5fc-44a2-bb63-0b8656948c0e,8/22/2022,71.51666,37.81666
059078d9-abd0-4f6b-80df-6bcf426561e4,8/22/2022,74.93333,41.01666
8c996da7-cccd-4c3a-a345-8e6977f72637,8/22/2022,82.83333,43.3
c7b5da21-6948-4d4e-b2a1-9dabf7e95c36,8/22/2022,43.7,22.25
3c00db4e-2d62-4177-8e0f-6b4c07c8208a,8/22/2022,82.21666,44.01666
0ce77c3e-816e-4db0-9fcf-5981b478d186,8/22/2022,94.4,42.5
55854451-7a0f-4793-96db-8438df514c19,8/22/2022,98.71666,50.7
4a06b127-66d9-44a3-b02b-331bfc379d55,8/22/2022,71.25,43.25
9ecacb3b-5fdb-4951-9672-47d5bc1cb616,8/22/2022,75.35,38.81666
066fa0bf-8887-4297-9026-b0ca97bae9d9,8/22/2022,39.3,16.46666
55413eda-b476-4bd2-805e-673a1c4fd36f,8/22/2022,46.11666,18.88333
9f593d65-58c2-4d60-a71d-29f00b5cd83e,8/22/2022,80.45,47.93333
89954118-8d9b-4f82-816c-8d701d036841,8/22/2022,89.26666,41.35
e9759a93-f3bc-4853-8838-fbfe11cab93a,8/22/2022,80.03333,42.78333
df9c30c5-4201-4c1b-a9a1-892d2f0c3fb5,8/22/2022,57.76666,26.03333
073070b1-e5dd-45e9-852e-18e610e6b195,8/22/2022,14.25,8.01666
6c0fc8cd-11fb-4a4f-82c3-fc27626611d6,8/22/2022,68.23333,40.16666
32d595fe-863f-41fe-b167-8cdc9d7e1253,8/22/2022,89.05,46.25
08b0e9c0-2dea-461f-9855-380a682fdc41,8/22/2022,39.38333,19.23333
f9b8829e-6f0c-4928-9e3e-62e7aec556bf,8/22/2022,21.91666,11.91666
0a14700d-fa50-4fd6-838a-370c2eea8578,8/22/2022,71.06666,37.46666
e544c6e8-b595-485f-9d50-7533375a2e2c,8/22/2022,41.03333,19.58333
42ee5e58-6f88-4e20-8f8e-7ba4ee109f9c,8/29/2022,48.55,28.21666
7b031e4a-b037-4893-a278-db9f3ea68f8e,8/29/2022,56.73333,26.88333
60bce9f9-e050-4bd3-8b63-2f6498efab0a,8/29/2022,63.25,31.58333
1fef8b23-2a71-4a40-803f-ba9b045cc1e5,8/29/2022,57.93333,34.56666
07200ff6-3808-47f4-8a04-d4ed09483baf,8/29/2022,15.6,4.6
83b3b726-5dd8-4a69-8d22-5f7542702767,8/29/2022,68.6,43.88333
184626ab-ecb2-4fbb-800b-076c8697a786,8/29/2022,72.95,29.38333
78d304f5-8499-481b-8816-c5128bfcb259,8/29/2022,81.03333,42.38333
4986c107-d088-4e58-bd53-36b0657dbed9,8/29/2022,68.16666,39.98333
e55b1c1e-c339-4d09-9b3b-282418f2bd1b,8/29/2022,75.41666,36.98333
24d5f3c1-0cb2-4b04-bcdd-a7839ce0dbe3,8/29/2022,24.85,16.18333
c6fe8de8-33e4-4b71-a6a4-b72be1ce2400,8/29/2022,89.33333,45.21666
5645efd0-27c8-4bb2-8266-d78b6445f19d,8/29/2022,91.63333,52.55
7109115d-1711-4af4-b4ef-202b1e23b09a,8/29/2022,49.01666,27.01666
b7d1f7e1-1024-45f6-bbe1-71db0c8a9bb1,8/29/2022,64.7,31.5
e237d383-5058-432c-95df-3509e7ed2cc5,8/29/2022,74.35,37.8
e2855af3-a307-459e-bd87-2d18f7cc1642,8/29/2022,33.95,21.56666
8a7cc961-2246-4f6a-a0d5-87303e2119dc,8/29/2022,60.15,39.85
48ce35a3-cc03-412f-aaf0-ebea8ed11fe4,8/29/2022,73.5,38.76666
fe6049d6-4030-40db-bf47-c635cbec14f2,8/29/2022,55.06666,37.55
0c366c76-54b5-4e73-92ae-2dafc8d2e38e,8/29/2022,27.28333,14.11666
860f5c99-fa87-439c-94ce-02c62369387a,8/29/2022,78.58333,45.13333
03d5f3cc-a6e4-4b6c-8f81-19e26138d8fc,8/29/2022,79.3,45.46666
e9692576-bcfa-47ea-a5f3-3734849b9916,8/29/2022,76.86666,46.18333
99f4185f-aeef-40aa-a2a1-56b077d7374a,8/29/2022,88.11666,37.9
4e83185b-9368-44f7-8577-0b6a29c9d91a,8/29/2022,68.18333,37.06666
f006d0f8-338e-414c-af1d-68c8321af2a5,8/29/2022,64.98333,38.71666
b45df3a1-f7dc-4192-a2fe-a89e8dd66d9a,8/29/2022,42.66666,24.11666
1890034f-97fd-48ea-9214-fd0ab9b2501b,8/29/2022,56.11666,17.93333
52d6c63b-a89d-439e-8533-b05fa9dc0426,8/29/2022,75.51666,41.76666
815f963c-b3f3-4405-a815-de069bd8f240,8/29/2022,45.55,18.18333
6709d813-f529-4201-b252-8672867b4a70,8/29/2022,33.63333,17.28333
d9d53d72-29d5-489e-bc71-71f7b6664f2c,8/29/2022,40.38333,24.48333
904c6055-fbb2-40db-b00a-a464899fe632,8/29/2022,77.6,44.41666
f5714f36-74f9-43bb-ae4e-06145df187ba,8/29/2022,34.33333,20.55
c45d4427-617b-41fb-b077-36c86c19e9b2,8/29/2022,80.5,48.63333
bb1909a1-d860-4e80-bb35-919cae7bfd11,8/29/2022,82.63333,46.21666
95fadc96-edd6-402d-8249-a46b7b497888,8/29/2022,84.18333,51.91666
4a36995f-198c-4720-895a-b067e8244f67,8/29/2022,78.53333,44.16666
8bce18af-828b-4e9b-855f-2cce3f33dd10,8/29/2022,69.91666,42.75
8732550e-56b3-4ef6-bd4e-033cd3901a52,8/29/2022,61.36666,32.93333
aaf6a941-528e-45d2-8f1a-3214424455e1,8/29/2022,6.55,4.35
c8ed19e3-4ead-46c6-83bb-8e5c744b41f1,8/29/2022,65.5,40.88333
dd027d4c-d8a6-4c7c-ba75-cdeb02ff4eb3,8/29/2022,84.1,41.86666
2936666f-6147-4e92-bf65-5149b86224f7,8/29/2022,75.45,46.33333
4afd8b9f-5852-4493-ae04-d1ceabc6b244,8/29/2022,77.16666,39.76666
56b4d08f-5801-4a18-a1d6-765f0d713ffe,8/29/2022,75.65,39.93333
d4b63da3-87c6-45ca-a08f-e94823b1a73d,8/29/2022,63.81666,24.43333
e8a8eb80-853f-4c16-b33a-dd2aed97091b,8/29/2022,73.96666,38.36666
c0c51bdd-82da-4602-9677-dcefd316755f,8/29/2022,69.46666,39.58333
c4ec84fd-fca4-466f-8f23-b4739399d0ff,8/29/2022,74.3,36.31666
da0be57b-0c5d-429c-aed5-0e6fe974fc60,8/29/2022,61.91666,32.95
b3c79cdf-28c5-4055-9517-966d680b676d,8/29/2022,71.11666,47.6
d8730146-0e95-480f-b88d-47c9025ecd14,8/29/2022,67.86666,35.23333
fa6771b4-ea25-49e6-aaa3-7d0c6b71715e,8/29/2022,78.35,43.36666
3d2ae2a7-3ce8-4a79-be63-9f796e96fc95,8/29/2022,23.61666,9.81666
47e68ac4-d0f5-4605-8dd7-ff5d1a5a73ef,8/29/2022,65.51666,34.4
beeb382d-63ae-4167-a03a-71c00560d6dc,8/29/2022,74.35,38.9
ebd30d03-eb87-47e4-90c1-94d04bb978bf,8/29/2022,60.05,34.68333
0f26b2a5-8310-4c6c-9203-6e85aac74aff,8/29/2022,59.81666,33.05
b6bef22c-4bcd-4f77-9a15-6da40148cce7,8/29/2022,69.75,41.4
6522fae7-8704-429e-90a7-d449096356f8,8/29/2022,61.36666,36
b9f3a79b-72db-4493-bfef-d0c33c7985f4,8/29/2022,90.66666,56.58333
99a8eb81-8fa3-4483-81db-94959cfae0c9,8/29/2022,85.76666,49.5
346efddc-bc3b-4e57-9f66-5c148d9c5034,8/29/2022,80.98333,32.23333
817c80b4-67e3-4cb8-b3f9-446ac679e2c0,8/29/2022,69.88333,36.01666
3dde628a-6303-4ac1-b3ff-ae7e4b912117,8/29/2022,80.85,48.66666
c67670bd-a5a4-4bcd-8eca-72520c62e7e7,8/29/2022,72,44.05
2e5a1f5f-f608-47ef-b746-476b0bef3371,8/29/2022,84.48333,35.96666
234ff1cb-32cb-4ac8-9466-4d909fe8e95b,8/29/2022,66.61666,40.08333
30f1f84a-ba45-4c4b-82a1-4151c36fb02a,8/29/2022,74.13333,35.36666
e2538684-2159-426b-91e6-0556038afe8f,8/29/2022,89.05,46.38333
56ac1fd7-1175-4b35-983c-15a7e402fb13,8/29/2022,41.13333,21.05
0c4f1e87-6617-416f-a72f-486156d86a27,8/29/2022,84.36666,47.98333
f985a4f1-eea8-4276-a4f2-f83a32a83e39,8/29/2022,95.26666,56.75
5264fe52-4c4e-498b-b05a-63c0960336b5,8/29/2022,65.15,38.01666
72f4292e-b922-4ad3-a6a5-a9193f97c6d5,8/29/2022,74.9,47.36666
4f3b7d33-077a-447e-88ab-e07c67add6f4,8/29/2022,74.36666,46.15
a3bd3f50-7c05-4f54-b101-d44776046b18,8/29/2022,60.98333,32
6d9e33c4-0607-4802-92c7-e2d2dd11b4ef,8/29/2022,91.08333,46.6
9d156423-8a50-4791-a124-eb217bfa1008,8/29/2022,81.33333,26.15
00786bb3-3aa5-4e06-9c30-6fc1facac499,8/29/2022,71.8,27.13333
20572504-15d7-4af0-8446-2a1f8c07a0de,8/29/2022,65.83333,34.38333
e2f76e82-a97f-4bd2-ba8c-1c9d9d35192d,8/29/2022,34.7,15.48333
4bda7aff-20b6-4a80-9950-94f5be53d367,8/29/2022,87.5,51.8
fc2eb0b2-db58-4153-8154-b44deae098f8,8/29/2022,48.18333,28.36666
145a6f5c-a37f-4935-8063-4feffbbbc2eb,8/29/2022,42.33333,20.55
05d357c4-c3a9-4c83-b62f-670f6122207d,8/29/2022,46.95,22.26666
c026ba66-b8ec-49bc-9058-67fa85752301,8/29/2022,92.06666,42.46666
511570e2-1a0a-4830-89e0-7a9bcf32d50d,8/29/2022,42.73333,21.61666
1c203a2c-df6f-4c10-b3a0-32a4c2d1f74c,8/29/2022,68.6,41.9
32877a1a-332b-407d-b4e4-4ba4ed03333b,8/29/2022,53.9,18
2f6f95d3-b26d-4f80-8925-6062ed0f6ce0,8/29/2022,75.86666,39.36666
13e9b60b-0eab-49bb-8ee7-db8d63489ce9,8/29/2022,77.53333,41.01666
9616fbbd-c5f6-4890-9e6b-6a3024f864d5,8/29/2022,77.25,43.81666
701bace8-9242-4d0a-b5e9-02774f689dbf,8/29/2022,44.46666,25.01666
d202e25b-27cd-4909-9db9-15edf5914a58,8/29/2022,77.31666,44.75
732b01ec-2b31-4e52-aae2-9f5da3382f87,8/29/2022,51.15,31.28333
cf9c8a93-2209-4df1-9e64-7735b88cc075,8/29/2022,57.91666,33.35
23455555-2994-48cd-8e70-d5265774f5d2,8/29/2022,65.75,33.06666
259bbd25-2078-4827-8df8-e49690ddaa8c,8/29/2022,69.33333,36.1
976b3d8b-acc8-4a85-84c2-09d74ab94245,8/29/2022,79.43333,41.1
2dfbd998-3210-40de-9f21-687486950206,8/29/2022,80.65,47.63333
99f85446-a8e0-4ddb-a982-8004fbb316eb,8/29/2022,87.36666,44.9
d3fb4b2e-1139-455b-842e-65e102475bf9,8/29/2022,43.48333,22.6
cc6dde99-edb9-48d5-80aa-c527568c63d5,8/29/2022,31.03333,14.11666
d528825e-32d3-4700-9d2f-91f086b9d2fe,8/29/2022,84.88333,49.1
73fb7937-cd86-4158-8061-8ceddee7ee0c,8/29/2022,65.85,39.31666
ffd404ab-69dd-4072-a4eb-996a73aa65e1,8/29/2022,74.68333,42.3
457fd69d-4fb1-4ee2-9bec-0f3404e0f28a,8/29/2022,67.8,36.31666
9a9bf728-19ad-465c-a8f9-e6414e302d13,8/29/2022,42.66666,22.86666
488337bc-1b65-46df-92b0-7401adcd158b,8/29/2022,69.15,35.56666
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,8/29/2022,60.61666,33.81666
e1159b4e-7db0-4f82-b166-a57d49f36c50,8/29/2022,83.18333,46.98333
dff9c70c-e0db-4d85-8436-a6685102dfbd,8/29/2022,44.38333,20.61666
e2f15ba8-0522-4eca-b230-3c9e019323cf,8/29/2022,68.98333,33.91666
137b240d-7a23-42bc-945c-121e31a1a2a6,8/29/2022,44.63333,20.03333
c5e58bf7-bf22-46bc-bb95-218d14925233,8/29/2022,79.8,41.31666
1c843bc5-bd88-42a7-827e-a475f887186a,8/29/2022,82.33333,44.83333
3150f00c-5da0-4155-a29b-db98d1bf0b20,8/29/2022,65.35,35.8
71ed57b7-5990-4be1-9e7c-86c2d579dba0,8/29/2022,32.95,20.88333
92317043-5305-434e-a81d-7ba222ce0bc8,8/29/2022,58.81666,26.65
067be17a-38d3-4a03-89f6-8755902ded15,8/29/2022,55.31666,27.08333
7b2c0ca8-f0bf-4383-94c1-b558902e7ccb,8/29/2022,63.8,31.1
0facddd9-9e3c-464b-9a75-c0670c8f6880,8/29/2022,32.86666,16.5
8c79b0dd-340f-421d-9377-1985c7b1ddb1,8/29/2022,78.01666,32.2
64923075-5efb-4956-9b69-3b888ad7678e,8/29/2022,63.83333,38.51666
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,8/29/2022,71.63333,43.03333
c02104a6-513c-4d14-9062-9639e018703c,8/29/2022,78.15,39.25
cf780027-663b-4d09-b52a-96014af1d864,8/29/2022,72.15,43.88333
7043246b-2b90-4673-ba40-920dc13eb064,8/29/2022,72.28333,43.7
f810980d-f9e5-433d-8d7b-6fd0b28ef69f,8/29/2022,44.83333,21.51666
39c5f6d9-7c79-415c-93d9-0ebfc8e44333,8/29/2022,49.6,32.65
68bd580b-4a47-461c-9b5c-6f03ff4c5588,8/29/2022,57.45,32.75
9210887c-3841-4e0b-b25e-448effb3a998,8/29/2022,78.9,50.16666
dcd23a1e-f5c0-4157-bf95-372c357b9dbf,8/29/2022,21.03333,9.71666
4d8aa9ad-1a8a-4890-883e-a366581e4297,8/29/2022,63.88333,30.6
4ecf9a1e-c057-42ad-ba2f-7c7a4899b97f,8/29/2022,71.1,35.45
dd1bc299-951d-4b25-842e-b954a160fb12,8/29/2022,36.48333,20.03333
ebe7b4f8-b4b8-4ca9-a207-c7fa9c44ca54,8/29/2022,65.86666,37.95
cc955133-9e3a-4959-bc22-4eebe4236412,8/29/2022,84.43333,50.83333
43081ec7-9807-4f53-ba71-b45655329068,8/29/2022,64.46666,39.86666
ad704b7b-12c7-4f01-9610-3e6e298f3452,8/29/2022,19.11666,12.95
c596538a-c369-4e99-bc47-8619c87ba857,8/29/2022,75.88333,48.53333
be5b0440-5b59-4dc9-8b23-b1f1a0bbd756,8/29/2022,71.8,41.86666
39a93eed-1532-4233-bfcd-a5bb02e1f92c,8/29/2022,10.93333,5.68333
0dc388da-17ef-4529-9f31-541cb7b4b1f2,8/29/2022,92.96666,49.51666
f6664721-82f6-4be7-a36c-45414ac7590e,8/29/2022,43.38333,29.45
ab7d8a6b-4b5f-4496-89ed-bc15646d837f,8/29/2022,89.1,53.55
f461930b-f3b0-42a2-989d-21551dd730ad,8/29/2022,16.65,7.23333
dc61a3d9-3d4f-43fd-b840-fd9419da56fd,8/29/2022,84.7,50
14761a49-b3fe-4037-946d-c6fb92592453,8/29/2022,51.75,29.91666
d8bcf781-5d6c-4495-ae84-22a1e4854ab2,8/29/2022,60.38333,30.5
caf6d8bc-6158-4861-bb88-bba309bb3e17,8/29/2022,83.86666,48.45
4bc9298b-c17c-47a5-bb83-4986fa4ba663,8/29/2022,53.5,25.3
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,8/29/2022,92.93333,39.7
1ae8849f-65ac-4923-aae8-4008064eb02c,8/29/2022,44.75,23.98333
822089b4-e163-4d09-b643-2d0f64c0c3fa,8/29/2022,42.58333,23.1
caa2e239-64ad-44c8-aeb4-5885e293ebca,8/29/2022,71.73333,40.95
642190f4-6e94-464d-b722-af7053996efe,8/29/2022,76.06666,40.95
517e5201-4d47-42c3-8ca8-c14df89368fe,8/29/2022,58.7,34.61666
f635fe03-ca19-46c2-be6a-e7d0ed94ba26,8/29/2022,31.35,14.71666
21da7870-71ed-4bc7-ada1-5afbb9bcf8bb,8/29/2022,63.28333,36.71666
2d4184d8-5f69-4c03-baf4-c2c0b82aaa63,8/29/2022,72.43333,41.56666
1f62c7e0-7bc2-4286-bc14-67b8ae6aab08,8/29/2022,54.36666,27.41666
4268826b-dc7d-4c15-bb64-2e018d76a1f6,8/29/2022,17.93333,9.71666
98bec632-5953-4e32-a109-322d1903bdb4,8/29/2022,15.18333,7.05
6980ff7d-06e8-4819-a69e-9831b0acf06d,8/29/2022,80.43333,43.55
2f8d50df-dfde-4c5c-96bd-05d5c39126ec,8/29/2022,68.16666,33.51666
717d5a12-0551-4c23-94d1-58932f33b92f,8/29/2022,78.8,39.31666
216ea5ce-10b4-46a6-ab0b-64800b4cd92e,8/29/2022,71.5,32.81666
6683d57b-e50c-4c16-b3e6-fe51d482e1dd,8/29/2022,54.38333,27.61666
09a2904d-32db-43af-8383-e066e7061cdd,8/29/2022,28.48333,19.41666
d1401f68-97b0-4c02-8d5a-fc9d69d67baf,8/29/2022,52.65,26.81666
84b0b372-a840-4233-a47f-d70f30f66683,8/29/2022,49.93333,28.36666
ccabac3d-d8f2-4311-8c9c-19f653f1e161,8/29/2022,64.65,31.63333
d41bb8f7-d7bf-474c-90ee-57e02f239053,8/29/2022,95.46666,54.63333
9327d12e-3153-4010-9c17-f4b827ad7a76,8/29/2022,50.58333,25.15
0d6ac5c2-fa79-4ba7-8c76-89f31989dc60,8/29/2022,73.3,44.71666
8099f186-534f-4981-b5f4-abae3be5d133,8/29/2022,58.56666,30.36666
d1cbc53f-d1d2-45ef-882f-1afd260e2f0a,8/29/2022,61.53333,32.56666
c5a61429-0cb6-4efd-a38a-6e95555a1aa8,8/29/2022,57.58333,30.33333
3fd48572-2d65-4a51-bda9-bf61c66a901d,8/29/2022,68.96666,41.65
8c50bc47-8fc1-49d7-83cd-28ac8a8664dd,8/29/2022,94.73333,47.13333
b02a0c2d-a266-4aad-83f5-b5fb6e113550,8/29/2022,46.85,25.31666
c3bb5f2f-36a3-44f2-b02d-6964abef10c2,8/29/2022,66.65,40.53333
70896245-ab34-4e0d-8c04-a1d74076f471,8/29/2022,66.33333,40.73333
f6b88ad3-d0d9-4400-9309-b6807b61d713,8/29/2022,72.95,40.7
da3981a8-cd01-49cf-977e-830b89c5d626,8/29/2022,85.71666,44.9
4df86fc1-3177-4b4c-9319-8f504e59f21c,8/29/2022,66.38333,30.55
d923bfe5-9bab-4ed6-b56d-c82d86f3fab2,8/29/2022,73.01666,35.65
43819662-be2d-4101-a4db-bc65da1aa04a,8/29/2022,47.23333,22.61666
fa9e4657-3a59-48cf-ae79-c67a499e5bb7,8/29/2022,4.08333,1.01666
d707e289-a4d1-4404-9af8-c3ea29a61720,8/29/2022,61.01666,29
4cab4849-9db8-437b-b734-2b530946743f,8/29/2022,57.83333,33.06666
122f7667-e001-49e6-8f06-f162ebac6c0a,8/29/2022,80.86666,46.68333
3f721834-149a-48b7-a547-fca4362d78b7,8/29/2022,48.75,29.81666
1fc7f824-676a-40f6-84db-b749d63eba0f,8/29/2022,54.66666,25.86666
85fa6b68-5df3-4b55-a80e-2e9055ca988f,8/29/2022,82.78333,42.55
dd9a9703-1a84-441b-8dfd-1fb981fe2772,8/29/2022,72.55,38.26666
d7a93077-9af1-4530-b905-cba9d0277518,8/29/2022,41.98333,24.2
6bcf7fbf-fb4c-4d4f-acf2-b02868135add,8/29/2022,29.38333,17.03333
c6cc8c97-f951-4d6f-a3e7-fb37f4fc4cd5,8/29/2022,55.15,29.2
123adba8-9be6-4d45-8414-b3bf7a2a08af,8/29/2022,91,45.15
fbe22ff1-2622-45d8-a18a-8215a7d4adda,8/29/2022,58.38333,32.73333
d50a3cd6-de61-4e0e-84b1-cdfd8faedf36,8/29/2022,57.03333,40.23333
c5116f8a-0293-40e2-be59-ae2cd7c12f83,8/29/2022,79.45,37.73333
04d73aab-7a18-4e44-ad80-b37e2ba5d819,8/29/2022,73.58333,43.63333
b47b8364-1f43-4226-969c-7bbae2e76e4b,8/29/2022,85.8,43.75
6c838eaa-a862-4042-85a4-7bf8284da118,8/29/2022,77.43333,39.45
6f4804c9-0ffe-4fff-b1ce-e11b42455c31,8/29/2022,61.53333,38.31666
1ccbc76b-5e86-4d30-87dc-d8d5e07a6d8a,8/29/2022,71.13333,43.63333
80612b27-80ee-4fe9-a2f3-462e416fd6fd,8/29/2022,100.48333,50.58333
b692cec6-2666-408d-8b27-206f0386c77a,8/29/2022,18.36666,10.01666
2a3cdc51-ee67-48ad-9560-b8ced087a916,8/29/2022,92.95,47.86666
fc87aeda-c394-4620-8055-a0e1f7964f87,8/29/2022,75.81666,45.48333
f40b2ab1-7ba3-4442-90ff-f22e771419d7,8/29/2022,84.45,44.7
05cc231f-b665-4346-b3f8-057648d6b8ea,8/29/2022,77.65,37.43333
9ab3bde0-2759-4683-9cde-d740c6e70bd3,8/29/2022,65.63333,34.56666
b402dce3-ed3d-499b-9b88-fee7ab76e2d8,8/29/2022,62.55,32.91666
f151bf1a-a360-40fd-a870-ff93e35ab1dc,8/29/2022,49.4,29.75
059078d9-abd0-4f6b-80df-6bcf426561e4,8/29/2022,69.83333,34.4
9bcfe7f6-3546-44f4-a84b-9aad1edd9c4d,8/29/2022,60.53333,34.18333
560f6d96-6362-4538-8b1d-4a579c105dea,8/29/2022,64.43333,26.13333
88c87212-f2b2-415f-825d-8d19c4f4d13c,8/29/2022,81.08333,48.58333
0ce77c3e-816e-4db0-9fcf-5981b478d186,8/29/2022,86.46666,37.71666
ce6ceb6d-1747-48eb-b91b-387e2da872fe,8/29/2022,22.98333,15.23333
9b354d17-8790-4517-96b0-7785d03e9713,8/29/2022,46.71666,27.68333
1a6c2899-2176-4ee8-a281-d5fa2857f0b1,8/29/2022,1.71666,0.95
38de162a-bf07-43e7-88cf-585eacfe7a07,8/29/2022,31.38333,15.35
e782e09c-008d-4550-a7e8-8a94e43e6759,8/29/2022,96.08333,53.61666
a4212f8f-a09a-4fea-af7e-ff0c957a3d0e,8/29/2022,47.98333,23.43333
3c00db4e-2d62-4177-8e0f-6b4c07c8208a,8/29/2022,63.46666,32.65
2dff55dd-80ee-42c7-9ed7-66a568fed9af,8/29/2022,53.06666,26.45
99e0998d-8450-4e08-a69a-91fdbfb2881c,8/29/2022,61.08333,36.88333
994e31dd-3ea7-481e-8a93-c970016d2460,8/29/2022,71.3,37.23333
405d3aa0-9a4f-4078-9897-1aeb99a83d76,8/29/2022,9.11666,4.41666
79e2cc5e-8ed5-4ec8-8682-37d45711c58a,8/29/2022,66.15,37.96666
62f06879-9a1a-435b-a915-c1dd2c5ebfd5,8/29/2022,60.68333,26.38333
8b6448db-dda3-4487-b9d1-73a876812d68,8/29/2022,72.18333,41.91666
60e24218-a9cd-4344-a79e-ddbc78345e34,8/29/2022,84.61666,43.85
a4928b3f-3491-403e-b305-3d18c296e6ca,8/29/2022,25.38333,11.18333
2f39e80c-1d86-4bd3-a9ac-ea21e1f35dbc,8/29/2022,78.7,44.55
35cec3ca-0b1a-4afc-945b-6290119efa5b,8/29/2022,54.51666,29.98333
1c91b39f-dd34-4a88-90a2-88c75dd4c286,8/29/2022,70.16666,34.98333
6c0fc8cd-11fb-4a4f-82c3-fc27626611d6,8/29/2022,62.4,35.98333
0c219f52-1435-4b21-994a-6a3bd25d974e,8/29/2022,40.6,21.1
5898ca98-f2b0-45a6-9c0a-50b3a13db77c,8/29/2022,36.85,16.15
391efe5a-fabf-43bd-a5e7-6f7ace587bd2,8/29/2022,55.63333,28.6
6cb75488-7eea-4164-a8ab-53721e1c519f,8/29/2022,72.01666,47.21666
94cdb18e-a93e-4422-9977-cad099272ce6,8/29/2022,64.05,29
818807c2-b7c5-4e3e-bd6f-348ed7281b47,8/29/2022,78.5,41.26666
33e193cf-2ae5-4763-a586-7d90d15746ca,8/29/2022,77.68333,44.23333
bf14923a-4e01-4a2c-9e72-19b58dd744fa,8/29/2022,83.38333,48.86666
98052e38-401e-4b48-a962-73f160b12dab,8/29/2022,61.36666,36.31666
a3e5e494-0341-45a0-9b89-e01c21da934b,8/29/2022,65.71666,36.51666
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,8/29/2022,37.45,20.16666
08b0e9c0-2dea-461f-9855-380a682fdc41,8/29/2022,59.93333,35.66666
38892d97-929e-419b-8e77-28ead1e48ba9,8/29/2022,59.31666,36.55
813ec285-d79f-49c6-97ce-71fda47e676f,8/29/2022,92.4,44.83333
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,8/29/2022,74.08333,45.05
d8f1975c-ceed-4214-a4ab-b36ab43d871b,8/29/2022,45.11666,23.83333
26a9b6f8-dadc-4b32-96ed-302574e971b7,8/29/2022,9.68333,4.95
f436f2e6-225a-4c76-873b-d9390d9be8a6,8/29/2022,85.41666,45.05
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,8/29/2022,75.28333,42.26666
89aabb29-b2f8-4d18-8ae1-985785af7199,8/29/2022,12.13333,7.46666
34e8476d-0af3-4470-ac87-9889108f6e8f,8/29/2022,81.26666,47.28333
cefa509f-c3db-4a0a-a591-436cda98f832,8/29/2022,67.2,38.38333
8e01010c-b738-421d-97cb-18a1d139b59b,8/29/2022,85.2,45.68333
bc079d17-2d44-442b-8bb5-40e9e3d7c161,8/29/2022,70.25,42.35
54f31846-0e53-4cc2-90b9-d9023b69bebb,8/29/2022,92.05,53.6
c4328d0c-7df6-458b-9ee3-c355a0489473,8/29/2022,66.16666,36.7
bbe24f89-3134-48bd-970a-b9b171343c8e,8/29/2022,57.21666,36.2
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,8/29/2022,60.81666,38.1
314c0942-9737-48f8-a371-c0470531be1a,8/29/2022,55.7,33
c48d9352-5783-4c41-93b3-ab8a63b06c32,8/29/2022,40.83333,24.75
f3985231-af27-4636-8e1e-fce1e889bb1e,8/29/2022,77.21666,37.9
7aaa534b-c9e7-4179-88f8-7ff117e532e8,8/29/2022,60.28333,38.51666
0f649d30-26eb-4d84-87b9-dca67128ebd7,8/29/2022,82.1,46.98333
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,8/29/2022,68.71666,41.35
b5dcc2e3-de9b-4756-b12f-32779b6e657c,8/29/2022,78.75,45.08333
92679160-f742-4424-a6df-b6424ee49c81,8/29/2022,87.81666,48.33333
57c16778-72ba-4a16-af1e-5f0ed5c31f18,8/29/2022,69.23333,33.21666
